id	text
530385	These were super cute. I was worried because there are better looking animal lollipops with not so good reviews online. But after getting them in the mail last night I was happy I'd placed my order. Very cute and none were broken. Can't comment on how they taste until after the Shower.
46064	I have a wrapper from a single teabag of Nummi Tarry Lapsang Souchong, and the wrapper alone smells stronger after being opened for two months than a whole 3.5 oz bag of this smells fresh. This tea only has a light smoky scent and flavor, whereas the Nummi tea had a strong pine smoke scent and taste. I know that tarry lapsang souchong should be stronger, but I'm still a little disappointed at how weak this one is. Maybe I'll just use more tea for stronger batches.
256491	I was always a white truffle fan, but added these to my wish list just cause they sounded good, they are much better than I expected!!!
305237	I typically ride about 5000 miles a year (would do more but live in New England).  I usually do a handful of pro/am races a summer (I fall into the am category!).  I use Cytomax exclusively.  I've tried others - Hammer, Gatorade, Accelerade, etc, but find Cytomax best for me.  It's easy on my stomach and not and provides the needed energy/electrolytes for long rides.  My personal preference is to do 1 1/2 scoops per water bottle rather than the 2 that they reccomend because 2 scoops makes it too sweet for me.  The deal on Amazon is great for the 4.5 lb container too!
314312	I have tried other sardines with the skin and bones on, and I always found them to be completely disgusting! When someone convinced me to try these, I couldn't believe I actually liked them!<br /><br />These sardines are really much closer to tuna than traditional sardines. This makes them taste better -- much less fishy. Plus they are packed with Omega-3, which is a bonus in the health department! Really my only complaint is sometimes they come broken up in the can, which makes them messy to eat.
395004	I have tried many different beef jerky products and Wild Ride Beef Jerky is the best I have ever tried.  It is the most tender beef jerky I have ever had, their is no MSG or Nitrites and the flavor is great I have tried the Hickory, Pepper & Teriyaki -- I will buy Wild Ride again...
42164	Prompt shipping. But at $20 a jar? Are you kidding me? I used to buy multiple jars to reduce overall shipping cost, but they have changed the product listing by raising the price to include the cost of shipping now. Ridiculous. This stuff makes a pretty good pie, but not worth it. I tried the Amish brand to save money, but all it is is colored corn starch. I threw the other jars away. Yuk. Barry Farms is still the better of the 2 product choices on Amazon. If you want a $20 too-sweet, mediocre pie. I wish I didn't love hard-to-get black raspberries so much.
6995	These fill your own K-cups are great to have and use with a custom coffee that doesn't come in the K-cup variety.  They are disposable and you can fill several and have them ready.  I also drink a herbal tea that I buy in bulk and now I can make it with my Kuerig.  Would definitely buy again to have on hand.
24521	We go through a lot of tea because we use four tea bags at a time to make Chai (Betty Crocker Recipe, if you want to try it, yum!). This is the best tea I've found to use. It has a great flavor, I love that it's organic, and it's very affordable. It arrives quickly, too! I highly recommend, and will continue to order regularly.
87358	Definitely unlike other pepper pastes, like GIA and Amore that come in tubes. It's thick like a tomato paste. The flavor is tangy and hints a little Asian flavors, though it is distinctly Italian pepper flavors. I wasn't expecting a specific taste or texture when I bought it so I'm pretty happy with getting something that I haven't experience before. I will find a lot of uses for this.<br /><br />I could see it being an excellent addition to a spicy pasta sauce, or pizza sauce. It may also work well mixed with olive oil and used as a base or spread for breads and pizza and such.<br /><br />Also, it's fairly hot, but not too hot. It's fine for most people who like a little heat, but anyone who likes only very mild spiciness will want to pass on this.
109529	When the grocer ran out of my favorite green tea, I decided to try this variety on the strength of reviews for other Carrington teas on Amazon. The other varieties must be better than this one. Its flavor is bland, partly owing to the fact that each tea bag only contains 1.75 g of tea leaves as opposed to the standard 2 g found in other brands, like Celestial Seasonings. While this is certainly better than having no green tea in the house at all, I won't be rushing out to repurchase any more unless nothing better is available.
457882	This gift made a HUGE impression on my recipient. She liked the giant cookie and remarked how original I was to send her such a unique gift. Delivery was on time and Lady Fortunes customer service was very responsive to my delivery questions. I recommend this for anyone who wants to make a BIG impression!
415204	It is handy to have mushrooms on hand anytime.  The product looks exactly like the picture.  No problem with spoilage.
353793	I never thought I liked mojitos, and maybe I don't, but I really enjoyed the Crystal Light Mocktails Mojito flavor! The color is a bit off-putting, it looks like flat tonic water doused with a serious hand of lime juice, but the taste is very light and refreshing. It's ever so slightly minty with a good lime flavor. I liked this flavor a great deal and will be repurchasing in the future!
